13.227853834950427, -18.053407353189137
17.612714794068694, -16.761171465639194
20.580704952134415, -13.284286967048248
21.270573484758582, -8.745227241433117
21.270573484758582, -4.109690464629765
21.270573484758582, 0.5260782281620198
21.270573484758582, 5.150483037520577
21.270573484758582, 9.786019814323929
21.270573484758582, 14.421788507115714
20.377745849069466, 18.91469695103263
17.211235604904903, 22.211846558587826
12.75764054471474, 23.259411078340715
8.121991433604489, 23.259411078340715
3.486345946181559, 23.259411078340715
-1.1493031649286902, 23.259411078340715
-5.784948652351621, 23.259411078340715
-10.420601387149189, 23.259411078340715
-15.05624687457212, 23.259411078340715
-19.519281640228982, 22.24802545278341
-22.71639935933575, 18.9807930077361
-23.686079967535587, 14.497856951321813
-26.043777766508292, 10.724351903524768
-30.581137982770684, 10.096091490859154
-35.21677622281897, 10.096091490859154
-39.852428957616546, 10.096091490859154
-44.48808169241411, 10.096091490859154
-49.12373442721168, 10.096091490859154
-53.759372667259974, 10.096091490859154
-58.39502540205754, 10.096091490859154
-63.03067813685511, 10.096091490859154
-67.6663163769034, 10.096091490859154
-72.30196911170097, 10.096091490859154
-76.93762184649854, 10.096091490859154
-81.57326008654682, 10.096091490859154
-86.2089128213444, 10.096091490859154
-90.84456555614197, 10.096091490859154
-95.48020379619025, 10.096091490859154
-100.11585653098783, 10.096091490859154
-104.7515092657854, 10.096091490859154
-109.38716200058296, 10.096091490859154
-114.02280024063126, 10.096091490859154
-118.65845297542883, 10.096091490859154
-123.29410571022639, 10.096091490859154
-127.92974395027468, 10.096091490859154
-132.56539668507224, 10.096091490859154
-137.20104941986983, 10.096091490859154
-141.8366876599181, 10.096091490859154
-146.47234039471567, 10.096091490859154
-151.10799312951326, 10.096091490859154
-155.74363136956154, 10.096091490859154
-160.3792841043591, 10.096091490859154
-165.0149368391567, 10.096091490859154
-169.65057507920497, 10.096091490859154
-174.24549756853395, 9.705776882326033
-178.01250896865486, 7.116434871469047
-179.7546618737653, 2.890693646227208
-179.79747936312975, -1.7434516346455449
-179.79747936312975, -6.378988411448897
-179.73602162619494, -11.012206028367917
-177.9072770889033, -15.201304527437305
-174.08764974890659, -17.71225893420386
-169.48536392694484, -18.053407353189137
-164.84971119214728, -18.053407353189137
-160.21405845734972, -18.053407353189137
-155.57840572255213, -18.053407353189137
-150.94275298775457, -18.053407353189137
-146.30712924245557, -18.053407353189137
-141.67147650765799, -18.053407353189137
-137.03582377286043, -18.053407353189137
-132.40017103806287, -18.053407353189137
-127.76451830326529, -18.053407353189137
-123.12886556846772, -18.053407353189137
-118.4932418231687, -18.053407353189137
-113.85758908837114, -18.053407353189137
-109.22193635357357, -18.053407353189137
-104.586283618776, -18.053407353189137
-99.95063088397843, -18.053407353189137
-95.31497814918086, -18.053407353189137
-90.67932541438329, -18.053407353189137
-86.04370166908427, -18.053407353189137
-81.40804893428671, -18.053407353189137
-76.77239619948914, -18.053407353189137
-72.13674346469158, -18.053407353189137
-67.501090729894, -18.053407353189137
-62.865437995096435, -18.053407353189137
-58.2298106261101, -18.053407353189137
-53.594157891312534, -18.053407353189137
-48.95850515651497, -18.053407353189137
-44.32285242171739, -18.053407353189137
-39.687199686919826, -18.053407353189137
-35.05154695212226, -18.053407353189137
-30.415923206823244, -18.053407353189137
-25.780270472025673, -18.053407353189137
-21.144617737228106, -18.053407353189137
-16.508965002430536, -18.053407353189137
-11.873312267632969, -18.053407353189137
-7.2376595328354, -18.053407353189137
-2.6020357875363853, -18.053407353189137
2.033616947261183, -18.053407353189137
6.669269682058752, -18.053407353189137
11.304922416856321, -18.053407353189137
13.227853834950427, -18.053407353189137
17.612714794068694, -16.761171465639194
